area,description,electricity,elevator,facility,floor,fuel_gas,heating,house_code,house_type,lease,location,orientation,price,stall,tags,title,water,bedroom,living room,bathroom,district,Washing Machine,Air Conditioner,Wardrobe,Television,Refrigerator,Water Heater,Bed,Heating,Broadband,Natural Gas
318.0,,暂无数据,0,,2,0,0,ZH1647174761773531136,5室2厅3卫,整租,高新区-唐家湾镇-聚龙溪山庄,南,35000,暂无数据,精装,整租·聚龙溪山庄 5室2厅 南,暂无数据,5.0,2,3,High-Tech District,0,0,0,0,0,0,0,0,0,0
151.0,,暂无数据,0,,10,1,0,ZH1649658639134228480,4室2厅2卫,整租,高新区-唐家湾镇-万科红树东岸,南,2500,暂无数据,"双卫生间,随时看房",整租·万科红树东岸 4室2厅 南,暂无数据,4.0,2,2,High-Tech District,0,0,0,0,0,0,0,0,0,0
124.0,,暂无数据,1,,6,1,0,ZH1649693047719460864,3室2厅2卫,整租,高新区-唐家湾镇-美丽湾,南,4200,暂无数据,双卫生间,整租·美丽湾 3室2厅 南,暂无数据,3.0,2,2,High-Tech District,0,0,0,0,0,0,0,0,0,0
97.0,,暂无数据,1,,33,1,0,ZH1815958422261071872,3室2厅1卫,整租,高新区-唐家湾镇-中海星筑,东南,4000,暂无数据,精装,整租·中海星筑 3室2厅 东南,暂无数据,3.0,2,1,High-Tech District,0,0,0,0,0,0,0,0,0,0
88.0,,民电,1,,39,1,0,ZH1814960115204227072,2室2厅1卫,整租,高新区-唐家湾镇-格力海岸,南,3800,暂无数据,精装,整租·格力海岸 2室2厅 南,民水,2.0,2,1,High-Tech District,0,0,0,0,0,0,0,0,0,0
175.0,【户型介绍】华发蔚蓝堡洋房 一梯两户 南北通透 送100平地下室，带开发商精装修【周边配套】商场：华润万家 邻里汇综合体，唐家市场，福乐购大型购物广场 医院：中大五院 唐家镇医院 银行：中国银行 中国工商银行 农业银行 建设银行 华润银行 广发银行等 5公里情侣路海岸线 华发绿洋湾白沙滩【小区介绍】小区由珠海的国企华发开发打造的蔚蓝堡风情园林，质量有保证，物业管理比较好。小区密度很低，居住舒服，体验感好。,暂无数据,1,,6,1,0,ZH1814994497071742976,4室2厅2卫,整租,高新区-唐家湾镇-华发蔚蓝堡,南,4800,暂无数据,"精装,双卫生间,随时看房",整租·华发蔚蓝堡 4室2厅 复式 南,暂无数据,4.0,2,2,High-Tech District,0,0,0,0,0,0,0,0,0,0
74.0,,暂无数据,0,,26,1,0,ZH1814948342732423168,2室2厅1卫,整租,高新区-唐家湾镇-恒大云锦花园,南,2700,暂无数据,"精装,随时看房",整租·恒大云锦花园 2室2厅 南,暂无数据,2.0,2,1,High-Tech District,0,0,0,0,0,0,0,0,0,0
58.0,,暂无数据,1,,13,1,0,ZH1821808802417082368,2室2厅2卫,整租,高新区-唐家湾镇-龙湖天玺院,南,2499,暂无数据,"精装,双卫生间",整租·龙湖天玺院 2室2厅 南,暂无数据,2.0,2,2,High-Tech District,0,0,0,0,0,0,0,0,0,0
39.0,,暂无数据,0,,16,1,0,ZH1821836992372015104,1室1厅1卫,整租,高新区-唐家湾镇-高新宝龙城,南,2800,暂无数据,精装,整租·高新宝龙城 1室1厅 南,暂无数据,1.0,1,1,High-Tech District,0,0,0,0,0,0,0,0,0,0
99.0,,暂无数据,1,,26,1,0,ZH1821877402649755648,3室2厅2卫,整租,高新区-唐家湾镇-恒大云锦花园,南,3500,暂无数据,"精装,双卫生间,随时看房",整租·恒大云锦花园 3室2厅 南,暂无数据,3.0,2,2,High-Tech District,0,0,0,0,0,0,0,0,0,0
110.0,,暂无数据,0,,14,0,0,ZH1821776324893605888,3室2厅2卫,整租,高新区-唐家湾镇-凯旋盛景,南,3500,暂无数据,"精装,双卫生间,随时看房",整租·凯旋盛景 3室2厅 南,暂无数据,3.0,2,2,High-Tech District,0,0,0,0,0,0,0,0,0,0
120.0,,民电,0,,6,1,0,ZH1821504070171492352,4室2厅2卫,整租,高新区-唐家湾镇-唐家花园,南 北,3000,暂无数据,"精装,双卫生间,随时看房",整租·唐家花园 4室2厅 南/北,民水,4.0,2,2,High-Tech District,0,0,0,0,0,0,0,0,0,0
88.0,,民电,1,"洗衣机,空调,衣柜,电视,冰箱,热水器,床,天然气",28,1,0,ZH1821174548028981248,3室2厅1卫,整租,高新区-唐家湾镇-正方蔚蓝公馆,南,3600,暂无数据,"精装,随时看房",整租·正方蔚蓝公馆 3室2厅 南,民水,3.0,2,1,High-Tech District,1,1,1,1,1,1,1,0,0,1
99.0,,暂无数据,0,,18,0,0,ZH1821210143006654464,3室2厅2卫,整租,高新区-唐家湾镇-珠海雅居乐国际花园二期,东南,1000,暂无数据,双卫生间,整租·珠海雅居乐国际花园二期 3室2厅 东南,暂无数据,3.0,2,2,High-Tech District,0,0,0,0,0,0,0,0,0,0
89.0,,民电,1,,32,1,0,ZH1821432993407827968,3室2厅1卫,整租,高新区-唐家湾镇-华发蔚蓝堡三期,南,3500,暂无数据,"精装,随时看房",整租·华发蔚蓝堡三期 3室2厅 南,民水,3.0,2,1,High-Tech District,0,0,0,0,0,0,0,0,0,0
98.0,,暂无数据,1,,17,1,0,ZH1821420349653254144,3室2厅2卫,整租,高新区-唐家湾镇-惠景怡园,南,3500,暂无数据,"精装,双卫生间,随时看房",整租·惠景怡园 3室2厅 南,暂无数据,3.0,2,2,High-Tech District,0,0,0,0,0,0,0,0,0,0
116.0,,民电,1,,18,1,0,ZH1821410605265846272,3室2厅2卫,整租,高新区-唐家湾镇-华发蔚蓝堡,南 北,3500,暂无数据,"精装,双卫生间,随时看房",整租·华发蔚蓝堡 3室2厅 南/北,民水,3.0,2,2,High-Tech District,0,0,0,0,0,0,0,0,0,0
142.0,,民电,1,"洗衣机,空调,衣柜,电视,冰箱,热水器,床,天然气",17,1,0,ZH1821116152454053888,3室2厅2卫,整租,高新区-唐家湾镇-龙腾湾山庄,南,3200,暂无数据,"精装,双卫生间",整租·龙腾湾山庄 3室2厅 南,民水,3.0,2,2,High-Tech District,1,1,1,1,1,1,1,0,0,1
65.0,,暂无数据,1,,26,1,0,ZH1821154426753122304,2室2厅1卫,整租,高新区-唐家湾镇-恒大云锦花园,东南,2300,暂无数据,精装,整租·恒大云锦花园 2室2厅 东南,暂无数据,2.0,2,1,High-Tech District,0,0,0,0,0,0,0,0,0,0
98.0,【户型介绍】房子户型方正使用，三个房间带有二个洗手间 阳台朝南向的，采光视野开阔【装修描述】房子业主那边是精装修自己住的标准，装修好，价格 实惠，配置高【出租原因】业主现在不在珠海这边房子空置出租希望找到合适的客户居住房屋谢谢，，，,暂无数据,0,"洗衣机,空调,衣柜,电视,冰箱,热水器,床,天然气",30,1,0,ZH1821114086218268672,3室2厅2卫,整租,高新区-唐家湾镇-高新宝龙城,南,3300,租用车位,"精装,双卫生间,随时看房",整租·高新宝龙城 3室2厅 南,暂无数据,3.0,2,2,High-Tech District,1,1,1,1,1,1,1,0,0,1
100.0,,暂无数据,0,,19,1,0,ZH1821039972803674112,3室2厅2卫,整租,高新区-唐家湾镇-珠海雅居乐国际花园一期,南,2700,暂无数据,"精装,双卫生间",整租·珠海雅居乐国际花园一期 3室2厅 南,暂无数据,3.0,2,2,High-Tech District,0,0,0,0,0,0,0,0,0,0
38.0,,暂无数据,0,,16,1,0,ZH1821038205323968512,1室1厅1卫,整租,高新区-唐家湾镇-高新宝龙城,东南,2500,暂无数据,精装,整租·高新宝龙城 1室1厅 东南,暂无数据,1.0,1,1,High-Tech District,0,0,0,0,0,0,0,0,0,0
89.0,,民电,1,,18,1,0,ZH1821072585316630528,3室2厅2卫,整租,高新区-唐家湾镇-招商雍华府,东南,2600,暂无数据,"精装,双卫生间,随时看房",整租·招商雍华府 3室2厅 东南,民水,3.0,2,2,High-Tech District,0,0,0,0,0,0,0,0,0,0
124.0,【户型介绍】保养良好 配套成熟 本人经常与业主联系 具体情况本人了解 此房公司摄影师现场拍摄 图片真实 提前预约随时看房【出租原因】此房是一手业主2006年从李嘉诚和记黄埔购买，已chao过五年时间n 业主不在置换诚心出租 看房随时方便【小区介绍】小区旁就有共乐园花园，舒适安静的环境给人一种心旷神怡的感觉，晚饭后或者周六日可以散步遛狗，唐家综合市场 菜市场 四大银行 酒店， 三甲医院 人民医院 幼儿园 ，生活样样齐全，而且小区南门就有一个共乐花园 免费参观游玩,暂无数据,0,"洗衣机,空调,衣柜,电视,冰箱,热水器,床,天然气",5,1,0,ZH1692364963156328448,3室2厅2卫,整租,高新区-唐家湾镇-海怡湾畔,南,3500,租用车位,"精装,双卫生间,随时看房",整租·海怡湾畔 3室2厅 南,暂无数据,3.0,2,2,High-Tech District,1,1,1,1,1,1,1,0,0,1
130.0,,民电,1,"洗衣机,空调,衣柜,电视,冰箱,热水器,床,天然气",29,1,0,ZH1694011225949601792,3室2厅2卫,整租,高新区-唐家湾镇-保利海上五月花二期,南,4600,暂无数据,"精装,双卫生间,随时看房",整租·保利海上五月花二期 3室2厅 南,民水,3.0,2,2,High-Tech District,1,1,1,1,1,1,1,0,0,1
98.0,,暂无数据,1,,37,1,0,ZH1696864085129297920,3室2厅1卫,整租,高新区-唐家湾镇-仁恒滨海半岛三期,南,3700,暂无数据,精装,整租·仁恒滨海半岛三期 3室2厅 南,暂无数据,3.0,2,1,High-Tech District,0,0,0,0,0,0,0,0,0,0
97.0,,暂无数据,1,热水器,33,1,0,ZH1695387123466633216,3室2厅2卫,整租,高新区-唐家湾镇-中海星筑,东南,3300,暂无数据,"精装,双卫生间",整租·中海星筑 3室2厅 东南,暂无数据,3.0,2,2,High-Tech District,0,0,0,0,0,1,0,0,0,0
90.0,,暂无数据,1,,32,1,0,ZH1694931865049235456,3室2厅1卫,整租,高新区-唐家湾镇-翠湖香山玉兰苑,南,3980,暂无数据,"精装,随时看房",整租·翠湖香山玉兰苑 3室2厅 南,暂无数据,3.0,2,1,High-Tech District,0,0,0,0,0,0,0,0,0,0
97.0,,暂无数据,0,"衣柜,热水器,床,天然气",33,0,0,ZH1696018775008083968,3室2厅2卫,整租,高新区-唐家湾镇-中海星筑,东南,3600,免费使用,"精装,双卫生间,随时看房",整租·中海星筑 3室2厅 东南,暂无数据,3.0,2,2,High-Tech District,0,0,1,0,0,1,1,0,0,1
92.0,,暂无数据,1,,32,1,0,ZH1684129531213905920,3室2厅1卫,整租,高新区-唐家湾镇-格力海岸五期,北,3800,暂无数据,"精装,随时看房",整租·格力海岸五期 3室2厅 北,暂无数据,3.0,2,1,High-Tech District,0,0,0,0,0,0,0,0,0,0
50.0,,暂无数据,0,,1,0,0,ZH1683363537046470656,未知室0厅0卫,整租,高新区-唐家湾镇-中海星筑,南,3000,暂无数据,"随时看房,非居住房屋",整租·中海星筑 0室0厅 南,暂无数据,,0,0,High-Tech District,0,0,0,0,0,0,0,0,0,0
75.0,,民电,0,,6,0,0,ZH1689487935868502016,3室1厅1卫,整租,高新区-唐家湾镇-金发苑(香洲区),南 北,2400,暂无数据,精装,整租·金发苑(香洲区) 3室1厅 南/北,民水,3.0,1,1,High-Tech District,0,0,0,0,0,0,0,0,0,0
100.0,,民电,1,"空调,天然气",32,1,0,ZH1689562844699295744,3室2厅1卫,整租,高新区-唐家湾镇-格力海岸三期,南,3500,租用车位,精装,整租·格力海岸三期 3室2厅 南,民水,3.0,2,1,High-Tech District,0,1,0,0,0,0,0,0,0,1
97.0,【户型介绍】保养良好 配套成熟 本人经常与业主联系 具体情况本人了解 此房公司摄影师现场拍摄 图片真实 提前预约随时看房【出租原因】此房是一手业主2006年从李嘉诚和记黄埔购买，已chao过五年时间n 业主不在置换诚心出租 看房随时方便【小区介绍】小区旁就有共乐园花园，舒适安静的环境给人一种心旷神怡的感觉，晚饭后或者周六日可以散步遛狗，唐家综合市场 菜市场 四大银行 酒店， 三甲医院 人民医院 幼儿园 ，生活样样齐全，而且小区南门就有一个共乐花园 免费参观游玩,民电,0,"洗衣机,空调,衣柜,电视,热水器,床,天然气",5,1,0,ZH1686597147123777536,3室2厅2卫,整租,高新区-唐家湾镇-海怡湾畔,南,3200,暂无数据,"精装,双卫生间",整租·海怡湾畔 3室2厅 南,民水,3.0,2,2,High-Tech District,1,1,1,1,0,1,1,0,0,1
92.0,,民电,0,,5,1,0,ZH1686635355010236416,3室2厅2卫,整租,高新区-唐家湾镇-海怡湾畔,西北,2900,暂无数据,"精装,双卫生间,随时看房",整租·海怡湾畔 3室2厅 西北,民水,3.0,2,2,High-Tech District,0,0,0,0,0,0,0,0,0,0
166.0,,暂无数据,1,"洗衣机,空调,衣柜,电视,冰箱,热水器,床,天然气",10,1,0,ZH1684563215331098624,4室2厅2卫,整租,高新区-唐家湾镇-格力海岸,南,6500,暂无数据,"精装,双卫生间,随时看房",整租·格力海岸 4室2厅 南,暂无数据,4.0,2,2,High-Tech District,1,1,1,1,1,1,1,0,0,1
116.0,,暂无数据,1,"空调,冰箱,热水器",24,1,0,ZH1685485376459767808,4室1厅1卫,整租,高新区-唐家湾镇-华策帝景湾,南 北,3600,暂无数据,"精装,随时看房",整租·华策帝景湾 4室1厅 南/北,暂无数据,4.0,1,1,High-Tech District,0,1,0,0,1,1,0,0,0,0
151.0,,民电,1,,32,1,0,ZH1685631395075981312,4室2厅2卫,整租,高新区-唐家湾镇-仁恒滨海半岛一期,南,5000,暂无数据,"精装,双卫生间",整租·仁恒滨海半岛一期 4室2厅 南,民水,4.0,2,2,High-Tech District,0,0,0,0,0,0,0,0,0,0
120.0,,暂无数据,0,,11,0,0,ZH1685574643877937152,4室2厅2卫,整租,高新区-唐家湾镇-龙湖天玺院,南,1200,暂无数据,双卫生间,整租·龙湖天玺院 4室2厅 南,暂无数据,4.0,2,2,High-Tech District,0,0,0,0,0,0,0,0,0,0
172.0,,民电,1,"空调,衣柜,电视,热水器,床,宽带,天然气",32,1,0,ZH1685597662436392960,3室2厅2卫,整租,高新区-唐家湾镇-格力海岸,东南,5300,暂无数据,"精装,双卫生间,随时看房",整租·格力海岸 3室2厅 东南,民水,3.0,2,2,High-Tech District,0,1,1,1,0,1,1,0,1,1
88.0,,民电,1,,39,1,0,ZH1679419218476400640,2室2厅1卫,整租,高新区-唐家湾镇-格力海岸,南,3200,暂无数据,"精装,随时看房",整租·格力海岸 2室2厅 南,民水,2.0,2,1,High-Tech District,0,0,0,0,0,0,0,0,0,0
105.0,,暂无数据,1,空调,32,1,0,ZH1679733633004339200,3室2厅2卫,整租,高新区-唐家湾镇-万科红树东岸,南,3000,暂无数据,"精装,双卫生间,随时看房",整租·万科红树东岸 3室2厅 南,暂无数据,3.0,2,2,High-Tech District,0,1,0,0,0,0,0,0,0,0
99.0,,暂无数据,0,,18,1,0,ZH1739255959043178496,3室2厅2卫,整租,高新区-唐家湾镇-招商雍华府,东南 南,2900,暂无数据,"精装,双卫生间",整租·招商雍华府 3室2厅 东南/南,暂无数据,3.0,2,2,High-Tech District,0,0,0,0,0,0,0,0,0,0
168.0,,民电,1,"洗衣机,空调,衣柜,电视,冰箱,热水器,床,天然气",11,1,0,ZH1737337625452216320,4室2厅3卫,整租,高新区-唐家湾镇-金碧湾雅苑,南,3500,暂无数据,精装,整租·金碧湾雅苑 4室2厅 南,民水,4.0,2,3,High-Tech District,1,1,1,1,1,1,1,0,0,1
96.0,,民电,1,"空调,热水器,天然气",31,1,0,ZH1736652939700731904,3室2厅1卫,整租,高新区-唐家湾镇-仁恒滨海半岛一期,南,3200,租用车位,精装,整租·仁恒滨海半岛一期 3室2厅 南,民水,3.0,2,1,High-Tech District,0,1,0,0,0,1,0,0,0,1
119.0,,暂无数据,1,,18,1,0,ZH1737058121018245120,3室2厅2卫,整租,高新区-唐家湾镇-惠景畅园,南,3500,暂无数据,"精装,双卫生间",整租·惠景畅园 3室2厅 南,暂无数据,3.0,2,2,High-Tech District,0,0,0,0,0,0,0,0,0,0
38.0,,暂无数据,1,,13,1,0,ZH1735941245131292672,1室1厅1卫,整租,高新区-唐家湾镇-龙湖天玺院,东,2100,租用车位,精装,整租·龙湖天玺院 1室1厅 东,暂无数据,1.0,1,1,High-Tech District,0,0,0,0,0,0,0,0,0,0
76.0,,民电,1,,21,1,0,ZH1735506763119067136,2室2厅1卫,整租,高新区-唐家湾镇-凤凰兰亭,南,2800,暂无数据,精装,整租·凤凰兰亭 2室2厅 南,民水,2.0,2,1,High-Tech District,0,0,0,0,0,0,0,0,0,0
76.0,,民电,1,"空调,热水器,床",9,1,0,ZH1734443798336897024,2室2厅1卫,整租,高新区-唐家湾镇-海怡湾畔,东北,4000,租用车位,"精装,随时看房",整租·海怡湾畔 2室2厅 东北,民水,2.0,2,1,High-Tech District,0,1,0,0,0,1,1,0,0,0
97.0,,暂无数据,1,"洗衣机,空调,冰箱,床,天然气",33,1,0,ZH1733734423729274880,3室2厅2卫,整租,高新区-唐家湾镇-中海星筑,南,3000,租用车位,"精装,双卫生间",整租·中海星筑 3室2厅 南,暂无数据,3.0,2,2,High-Tech District,1,1,0,0,1,0,1,0,0,1
126.0,,暂无数据,0,,25,1,0,ZH1828778534605160448,4室2厅2卫,整租,高新区-唐家湾镇-雅居乐国际花园三期,东南,3500,暂无数据,"精装,双卫生间,随时看房",整租·雅居乐国际花园三期 4室2厅 东南,暂无数据,4.0,2,2,High-Tech District,0,0,0,0,0,0,0,0,0,0
96.0,,暂无数据,1,"洗衣机,空调,衣柜,电视,冰箱,热水器,床",37,1,0,ZH1825363706628800512,3室2厅1卫,整租,高新区-唐家湾镇-仁恒滨海半岛三期,南,3800,暂无数据,精装,整租·仁恒滨海半岛三期 3室2厅 南,暂无数据,3.0,2,1,High-Tech District,1,1,1,1,1,1,1,0,0,0
108.0,,民电,1,,32,1,0,ZH1825545433674416128,3室2厅2卫,整租,高新区-唐家湾镇-高新宝龙城,南 北,3800,暂无数据,"精装,双卫生间",整租·高新宝龙城 3室2厅 南/北,民水,3.0,2,2,High-Tech District,0,0,0,0,0,0,0,0,0,0
89.0,,暂无数据,0,,17,0,0,ZH1825033557538504704,3室2厅2卫,整租,高新区-唐家湾镇-万科第五园,南,2500,暂无数据,"精装,双卫生间",整租·万科第五园 3室2厅 南,暂无数据,3.0,2,2,High-Tech District,0,0,0,0,0,0,0,0,0,0
107.0,,暂无数据,0,,5,1,0,ZH1825023441955192832,3室2厅2卫,整租,高新区-唐家湾镇-凤凰兰亭,南,3600,暂无数据,"精装,双卫生间",整租·凤凰兰亭 3室2厅 南,暂无数据,3.0,2,2,High-Tech District,0,0,0,0,0,0,0,0,0,0
47.0,,民电,0,,7,1,0,ZH1824812336561520640,1室1厅1卫,整租,高新区-唐家湾镇-银泉山庄,南,1500,暂无数据,"精装,随时看房",整租·银泉山庄 1室1厅 南,民水,1.0,1,1,High-Tech District,0,0,0,0,0,0,0,0,0,0
125.0,,暂无数据,1,"洗衣机,空调,衣柜,电视,冰箱,热水器,床,宽带,天然气",15,1,0,ZH1824802762953588736,3室2厅2卫,整租,高新区-唐家湾镇-保利海上五月花一期,东南,4300,暂无数据,"精装,双卫生间",整租·保利海上五月花一期 3室2厅 东南,民水,3.0,2,2,High-Tech District,1,1,1,1,1,1,1,0,1,1
140.0,,暂无数据,0,,5,1,0,ZH1824790307166748672,3室2厅2卫,整租,高新区-唐家湾镇-远大美域新城,南 北,3000,暂无数据,"精装,双卫生间",整租·远大美域新城 3室2厅 南/北,暂无数据,3.0,2,2,High-Tech District,0,0,0,0,0,0,0,0,0,0
120.0,,暂无数据,0,,33,0,0,ZH1824820682379231232,4室2厅2卫,整租,高新区-唐家湾镇-中海星筑,南,4000,暂无数据,"精装,双卫生间,随时看房",整租·中海星筑 4室2厅 南,暂无数据,4.0,2,2,High-Tech District,0,0,0,0,0,0,0,0,0,0
82.0,,暂无数据,1,,32,1,0,ZH1824779325883285504,2室2厅1卫,整租,高新区-唐家湾镇-格力海岸五期,南,2800,暂无数据,精装,整租·格力海岸五期 2室2厅 南,暂无数据,2.0,2,1,High-Tech District,0,0,0,0,0,0,0,0,0,0
80.0,,民电,0,"洗衣机,空调,衣柜,电视,冰箱,热水器,床",7,0,0,ZH1825110902806937600,3室2厅1卫,整租,高新区-唐家湾镇-丁沈花园,南,2300,暂无数据,精装,整租·丁沈花园 3室2厅 南,民水,3.0,2,1,High-Tech District,1,1,1,1,1,1,1,0,0,0
89.0,,暂无数据,0,"洗衣机,空调,衣柜,电视,冰箱,热水器,床,天然气",17,0,0,ZH1825125346886811648,3室2厅2卫,整租,高新区-唐家湾镇-万科第五园,南,2700,暂无数据,"精装,双卫生间",整租·万科第五园 3室2厅 南,暂无数据,3.0,2,2,High-Tech District,1,1,1,1,1,1,1,0,0,1
92.0,,暂无数据,1,,26,1,0,ZH1825100556419465216,3室2厅1卫,整租,高新区-唐家湾镇-恒大云锦花园,南,2800,暂无数据,"精装,随时看房",整租·恒大云锦花园 3室2厅 南,暂无数据,3.0,2,1,High-Tech District,0,0,0,0,0,0,0,0,0,0
38.0,,民电,1,"洗衣机,空调,衣柜,电视,冰箱,床,宽带",19,1,0,ZH1825086408113520640,1室0厅1卫,整租,高新区-唐家湾镇-保利海上五月花一期,东北,2400,暂无数据,精装,整租·保利海上五月花一期 1室0厅 东北,民水,1.0,0,1,High-Tech District,1,1,1,1,1,0,1,0,1,0
38.0,,暂无数据,1,"洗衣机,空调,衣柜,电视,冰箱,热水器,床",13,0,0,ZH1824754102920282112,1室1厅1卫,整租,高新区-唐家湾镇-首开龙湖天钜,东,1800,租用车位,"精装,随时看房,非居住房屋",整租·首开龙湖天钜 1室1厅 东,暂无数据,1.0,1,1,High-Tech District,1,1,1,1,1,1,1,0,0,0
78.0,,暂无数据,1,,32,1,0,ZH1824738344572026880,2室2厅1卫,整租,高新区-唐家湾镇-仁恒滨海半岛四期,南,2800,暂无数据,精装,整租·仁恒滨海半岛四期 2室2厅 南,暂无数据,2.0,2,1,High-Tech District,0,0,0,0,0,0,0,0,0,0
